"primary_gene_id","Molecule","combined_score","sig_count","fischers_combined_p","mean_logFC","MeanDecreaseGini_mean","stability","identified_biomarker","source1","source2","rank.fischers_combined_p","rank.abs_mean_logFC","rank.MeanDecreaseGini_mean","rank.stability","score.identified_biomarker"
"HELLS","Q9NRZ9",13144.5,11,165.674928468707,-0.878881053030905,0.00288189805321385,8,0,NA,NA,3649,3836,2331,3328.5,0
"ZWINT","O95229",13141.5,13,178.183040674625,-1.28167602551118,0.00276036352740687,7,0,NA,NA,3738,4064,2251,3088.5,0
"SEC61A1","P61619",13137.5,6,114.052022795046,0.729079119995272,0.00393774362090152,9,0,NA,NA,3160,3625,2844,3508.5,0
"ABCC3","O15438",13135.5,13,174.348866202082,0.691954307400443,0.00322689774392063,8,0,NA,NA,3714,3547,2546,3328.5,0
"PRPSAP2","O60256",13129.5,0,86.4539783716831,0.638628452296774,0.00821758465061496,8,0,NA,NA,2730,3427,3644,3328.5,0
"ABCC1","P33527",13123.5,20,208.766470596902,0.847493006702515,0.00464740859951978,5,0,NA,NA,3885,3798,3091,2349.5,0
"SAMSN1","Q9NSI8",13121.5,4,121.073094361287,-0.801410057973199,0.00447517079319259,7,0,NA,NA,3252,3744,3037,3088.5,0
"RIGI","O95786",13120.5,2,118.373853552777,0.494552891751855,0.00621605022956012,9,0,NA,NA,3223,2983,3406,3508.5,0
"NOL11","Q9H8H0",13117,10,167.370255819968,-0.61939124451919,0.00561150360449903,6,0,NA,NA,3663,3377,3309,2768,0
"KCNN3","Q9UGI6",13113.5,8,144.719576071212,-0.651880992170539,0.00393624063276745,8,0,NA,NA,3486,3456,2843,3328.5,0
"RGN","Q15493",13107.5,0,74.4438878840688,0.698450173240012,0.00989312811239269,8,0,NA,NA,2467,3565,3747,3328.5,0
"UMPS","P11172",13096.5,1,112.537279791111,0.557772501409179,0.00883931037076413,7,0,NA,NA,3140,3190,3678,3088.5,0
"VIRMA","Q69YN4",13089.5,4,122.538558876615,0.547767746635299,0.00745049401110042,7,0,NA,NA,3268,3158,3575,3088.5,0
"CYP1B1","Q16678",13082.5,13,168.376715004646,-0.717836789992077,0.00363464484130978,7,0,NA,NA,3670,3604,2720,3088.5,0
"GANAB","Q14697",13080.5,1,98.9144881245104,-0.307590101552061,0.0281143293232864,14,0,NA,NA,2944,2142,4057,3937.5,0
"AP3M2","P53677",13059,14,174.367984399972,0.873112533583373,0.00368709696205591,6,0,NA,NA,3715,3831,2745,2768,0
"CLU","P10909",13057,20,216.414540029787,0.484313376141942,0.00638661299431372,6,0,NA,NA,3911,2945,3433,2768,0
"PGD","P52209",13048.5,1,76.614422079846,-0.401011741208572,0.0160276785703803,15,0,NA,NA,2524,2602,3949,3973.5,0
"ATP2A3","Q93084",13038.5,23,232.563110983822,-0.8729231577892,0.00646435467128855,4,0,NA,NA,3959,3830,3446,1803.5,0
"LRBA","P50851",13036,3,117.282879486371,-0.371548885456989,0.00918812710340994,10,0,NA,NA,3209,2466,3704,3657,0
"WDR47","O94967",13023.5,9,151.718292166883,0.591398522381855,0.00469504368457207,7,0,NA,NA,3553,3278,3104,3088.5,0
"ALDH3B1","P43353",13019.5,0,80.2761455792083,-0.740997157607728,0.00646069025862377,8,0,NA,NA,2604,3644,3443,3328.5,0
"TNPO2","O14787",13015.5,10,158.185085008602,-1.06897007980202,0.00809140946011005,4,0,NA,NA,3601,3978,3633,1803.5,0
"GRPEL1","Q9HAV7",13005.5,13,177.598131503235,1.0370423072526,0.00423634324224606,5,0,NA,NA,3735,3962,2959,2349.5,0
"GDE1","Q9NZC3",13003.5,3,116.66366657528,-0.741329442047582,0.00390214200878333,8,0,NA,NA,3197,3646,2832,3328.5,0
"USP47","Q96K76",12995.5,9,140.898714773278,0.449352252932135,0.00818698455747731,7,0,NA,NA,3459,2807,3641,3088.5,0
"NAP1L4","Q99733",12995.5,6,126.672429725439,-0.624101054978023,0.00378141654045988,9,0,NA,NA,3316,3389,2782,3508.5,0
"SEC63","Q9UGP8",12993,18,211.544641951252,-0.625729785637355,0.00414790920706253,6,0,NA,NA,3901,3392,2932,2768,0
"GPATCH8","Q9UKJ3",12986.5,4,130.421103095178,-0.556406034786737,0.00593672829597419,7,0,NA,NA,3348,3187,3363,3088.5,0
"EFHD1","Q9BUP0",12986,5,109.952520048618,0.587134449505739,0.00378832022678171,12,0,NA,NA,3108,3267,2784,3827,0
"CFH","P08603",12981,5,114.616281890865,0.350441381582778,0.00889346582148714,11,0,NA,NA,3167,2376,3682,3756,0
"ACSL6","Q9UKU0",12979.5,8,155.178896765946,-0.627050459934049,0.0041157068977069,7,0,NA,NA,3580,3396,2915,3088.5,0
"PFKFB2","O60825",12975.5,9,150.912670666071,0.52271297003114,0.00444879691037586,8,0,NA,NA,3542,3076,3029,3328.5,0
"COX5B","P10606",12973.5,7,144.986299885601,-0.589947489058282,0.00476921129926696,7,0,NA,NA,3489,3272,3124,3088.5,0
"SIGLEC9","Q9Y336",12968,6,112.261084387914,-0.427505347352857,0.0057936526874147,11,0,NA,NA,3136,2741,3335,3756,0
"CTSZ","Q9UBR2",12967.5,2,96.1871474689653,-0.608856526080002,0.00810708009867986,7,0,NA,NA,2897,3346,3636,3088.5,0
"PSD3","Q9NYI0",12956,12,168.22917143026,0.737224203976496,0.00402376624871714,6,0,NA,NA,3668,3642,2878,2768,0
"PDGFRB","P09619",12953.5,1,92.2603696483052,0.591653529643826,0.00579206169229555,9,0,NA,NA,2831,3280,3334,3508.5,0
"PADI4","Q9UM07",12950.5,1,80.3513896595202,0.407855239545737,0.00961665739550341,15,0,NA,NA,2607,2642,3728,3973.5,0
"RPL37","P61927",12943,14,173.595976615398,0.925719500204929,0.00332878082930715,6,0,NA,NA,3707,3876,2592,2768,0
"TTC21B","Q7Z4L5",12938,0,99.610494286026,-0.456598656265864,0.00561986287005888,12,0,NA,NA,2954,2845,3312,3827,0
"VPS52","Q8N1B4",12938,1,81.0807279786202,0.493216438284493,0.00754926249344359,11,0,NA,NA,2619,2975,3588,3756,0
"MRPL2","Q5T653",12937.5,4,119.191324550628,0.489193334342708,0.00829744186832393,7,0,NA,NA,3235,2963,3651,3088.5,0
"HSPBP1","Q9NZL4",12937.5,3,123.712538388732,0.744714779130423,0.00353365260543387,8,0,NA,NA,3283,3651,2675,3328.5,0
"MKI67","P46013",12935.5,4,108.882799518294,-0.567631760804691,0.00474933409700153,9,0,NA,NA,3089,3219,3119,3508.5,0
"HMGB1","P09429",12928.5,2,110.387110021628,-0.456669327055148,0.00654193493355826,9,0,NA,NA,3111,2848,3461,3508.5,0
"LMF2","Q9BU23",12927.5,6,139.824292402382,-0.924833430173346,0.00532631011380542,5,0,NA,NA,3448,3874,3256,2349.5,0
"CNNM3","Q8NE01",12924.5,13,173.717368265252,-0.638026565434828,0.00644374824065646,5,0,NA,NA,3708,3425,3442,2349.5,0
"PCM1","Q15154",12923.5,14,171.104335237612,0.571055801069578,0.00355064471326444,8,0,NA,NA,3684,3228,2683,3328.5,0
"HP","P00738",12921,6,149.017827124565,0.771530626683644,0.00416008643708644,6,0,NA,NA,3525,3693,2935,2768,0
"WDR43","Q15061",12901,2,98.4938827529032,0.582022261962666,0.0159636504856193,6,0,NA,NA,2935,3252,3946,2768,0
"BASP1","P80723",12896.5,9,130.267881160201,0.284823507443143,0.00894365077813725,13,0,NA,NA,3346,1977,3685,3888.5,0
"SAA1","P0DJI8",12889.5,7,146.676951812855,0.605625054292975,0.00426754077340742,7,0,NA,NA,3500,3330,2971,3088.5,0
"IRAG1","Q9Y6F6",12889.5,19,194.672432306046,0.833968165928697,0.0066178985816737,4,0,NA,NA,3825,3787,3474,1803.5,0
"NME3","Q13232",12889,0,87.2169822684349,0.404474416590314,0.0130127389237917,10,0,NA,NA,2744,2618,3870,3657,0
"NOB1","Q9ULX3",12872,3,95.2035461998308,0.402844614720811,0.00728042747937507,12,0,NA,NA,2881,2610,3554,3827,0
"LLGL1","Q15334",12871.5,16,189.219204182962,-0.629315224728425,0.00288341386428343,8,0,NA,NA,3805,3404,2334,3328.5,0
"HDHD3","Q9BSH5",12860.5,6,116.25254040359,-0.680281524326441,0.00453562579707377,7,0,NA,NA,3191,3525,3056,3088.5,0
"QSOX1","O00391",12856.5,2,93.6490781607961,-0.497532787622599,0.00870049628280905,8,0,NA,NA,2858,2997,3673,3328.5,0
"USP8","P40818",12848,1,91.0622734704344,-0.406762999188199,0.00984649876424338,10,0,NA,NA,2812,2637,3742,3657,0
"CLPB","Q9H078",12848,5,129.747799515233,0.514618435065449,0.00902685916636107,6,0,NA,NA,3338,3050,3692,2768,0
"STRN4","Q9NRL3",12840.5,3,85.008102948445,-0.501385131235719,0.00797643485883471,9,0,NA,NA,2698,3011,3623,3508.5,0
"RPS4X","P62701",12837.5,6,137.478033578324,-0.663476681054331,0.00392886388140775,7,0,NA,NA,3428,3482,2839,3088.5,0
"HNRNPLL","Q8WVV9",12836,1,85.3024181060167,-0.459445070201106,0.00779313577175191,10,0,NA,NA,2707,2862,3610,3657,0
"RBMX","P38159",12835.5,3,117.566542264144,1.0031103888956,0.00578233232213109,5,0,NA,NA,3211,3944,3331,2349.5,0
"DSTYK","Q6XUX3",12833,5,127.088858353432,0.587134637817307,0.00662827744029454,6,0,NA,NA,3321,3268,3476,2768,0
"TRIM3","O75382",12828,3,115.043897139254,-0.537507542737552,0.00400257584472548,10,0,NA,NA,3177,3124,2870,3657,0
"CLDND1","Q9NY35",12823,0,65.7932789329019,-0.59563281254521,0.00704283669936565,11,0,NA,NA,2241,3297,3529,3756,0
"C5","P01031",12815,14,194.081028724803,0.46951157054831,0.00304541325459708,10,0,NA,NA,3821,2898,2439,3657,0
"UBP1","Q9NZI7",12811.5,1,85.8668432034521,0.655240185197433,0.00721796057404753,7,0,NA,NA,2713,3462,3548,3088.5,0
"QDPR","P09417",12809.5,10,163.207491778295,-0.687146468573703,0.00548370018127428,5,0,NA,NA,3635,3536,3289,2349.5,0
"STS","P08842",12807.5,5,122.28596883693,-0.414939197509835,0.00707477762532454,8,0,NA,NA,3265,2681,3533,3328.5,0
"TRIM28","Q13263",12807,7,130.728757215917,-0.29367913226384,0.00749316113877759,12,0,NA,NA,3350,2050,3580,3827,0
"CSE1L","P55060",12805.5,8,156.197703039065,0.504044881581192,0.00358422707899139,9,0,NA,NA,3585,3014,2698,3508.5,0
"ARMCX2","Q7L311",12799.5,10,164.759074709136,-1.09594351160433,0.00596347904723137,4,0,NA,NA,3639,3989,3368,1803.5,0
"IGHM","P01871",12796,12,176.036288577637,0.616401374175787,0.00414769064485401,6,0,NA,NA,3728,3369,2931,2768,0
"GLO1","Q04760",12792.5,3,101.7191276186,-0.825667078934878,0.00878004590872298,5,0,NA,NA,2987,3780,3676,2349.5,0
"IARS2","Q9NSE4",12787.5,20,208.319229022048,-0.632066943800279,0.00262847008325412,8,0,NA,NA,3883,3411,2165,3328.5,0
"MRPL46","Q9H2W6",12785,3,106.525790249878,-0.928874071738467,0.00464016118068263,6,0,NA,NA,3051,3880,3086,2768,0
"ACAA2","P42765",12780.5,6,152.724441741935,0.95632362043032,0.00424798312127275,5,0,NA,NA,3563,3903,2965,2349.5,0
"CARMIL2","Q6F5E8",12780.5,1,101.593546281547,-0.579663199737958,0.00447585094694782,9,0,NA,NA,2986,3247,3039,3508.5,0
"AKAP13","Q12802",12776.5,4,108.158149277334,-0.643294906135166,0.00499151270651331,7,0,NA,NA,3075,3438,3175,3088.5,0
"CPSF2","Q9P2I0",12775,7,138.722485546092,0.511502023945094,0.00706429653193193,6,0,NA,NA,3436,3039,3532,2768,0
"TRAPPC1","Q9Y5R8",12769,2,112.491471562876,-0.374667645218492,0.0061198003395217,11,0,NA,NA,3139,2482,3392,3756,0
"SUMF2","Q8NBJ7",12765.5,5,135.134066500891,-0.43763321811307,0.00690952412491112,7,0,NA,NA,3402,2771,3504,3088.5,0
"APMAP","Q9HDC9",12753,2,98.4760420801534,-0.408234943752072,0.00696353280446115,10,0,NA,NA,2934,2647,3515,3657,0
"MRPS26","Q9BYN8",12728.5,5,138.6944773746,-0.667196936735049,0.00648683526928225,5,0,NA,NA,3435,3493,3451,2349.5,0
"GIMAP1","Q8WWP7",12727,4,114.337145160434,-0.453266220279698,0.00459457803645527,10,0,NA,NA,3163,2830,3077,3657,0
"NR3C1","P04150",12722.5,26,232.334213440067,-1.26120893937858,0.00195919692472441,7,0,NA,NA,3957,4058,1619,3088.5,0
"TNR","Q92752",12722.5,7,136.28966025422,-0.435981419648655,0.00515705598159966,8,0,NA,NA,3414,2762,3218,3328.5,0
"UCHL3","P15374",12712.5,3,137.739206169395,0.844435406389309,0.00481904671426747,5,0,NA,NA,3431,3795,3137,2349.5,0
"RCN2","Q14257",12709.5,8,151.964150988081,-0.837725317018913,0.00734288956529276,4,0,NA,NA,3555,3788,3563,1803.5,0
"BIN1","O00499",12706.5,5,146.511506723436,-0.513181954387317,0.00350301143524622,9,0,NA,NA,3498,3042,2658,3508.5,0
"SV2B","Q7L1I2",12696.5,5,121.33523463012,0.494445511492969,0.00422403991567046,9,0,NA,NA,3255,2981,2952,3508.5,0
"AKR7A2","O43488",12695.5,3,126.879850259661,0.670841267187074,0.00323453718471262,8,0,NA,NA,3318,3498,2551,3328.5,0
"CEACAM8","P31997",12693.5,3,104.423844303544,-0.533753962605547,0.00450158175048107,9,0,NA,NA,3024,3111,3050,3508.5,0
"RPL6","Q02878",12693.5,4,132.067783988291,-0.383996341008282,0.00656519123338561,8,0,NA,NA,3363,2536,3466,3328.5,0
"BTN3A3","O00478",12693,0,61.9558125030214,-0.649872338790647,0.00646307718373131,10,0,NA,NA,2139,3453,3444,3657,0
"OS9","Q13438",12692.5,4,120.344478590743,-0.514055481638585,0.00564594660774886,7,0,NA,NA,3244,3046,3314,3088.5,0
"SNCA","P37840",12691.5,2,113.094072802786,-0.417474837356897,0.00703117416949457,8,0,NA,NA,3146,2690,3527,3328.5,0
"APEH","P13798",12679.5,2,111.916430529846,0.628900284786227,0.0111191419548791,5,0,NA,NA,3134,3401,3795,2349.5,0
"THRAP3","Q9Y2W1",12671.5,5,120.630107435099,-0.386513800566344,0.00598695302102629,9,0,NA,NA,3245,2546,3372,3508.5,0
"STON1","Q9Y6Q2",12667.5,3,92.2665384691457,0.459258025920099,0.00825242393133394,8,0,NA,NA,2832,2861,3646,3328.5,0
"NHLRC2","Q8NBF2",12665.5,2,86.2940999088866,0.608413210926303,0.00693493539512991,7,0,NA,NA,2726,3344,3507,3088.5,0
"RABGAP1","Q9Y3P9",12662.5,9,160.886511149392,-0.347279909471996,0.00381026624079256,13,0,NA,NA,3621,2359,2794,3888.5,0
"RPL12","P30050",12659.5,16,187.405824534077,0.659975013857538,0.00447567957993274,5,0,NA,NA,3797,3475,3038,2349.5,0
"MPDZ","O75970",12652,8,144.635555857196,0.551086254397171,0.0052108361983076,6,0,NA,NA,3484,3169,3231,2768,0
"SEC16A","O15027",12651,1,77.9404058205658,0.378955784006066,0.0156432661429704,10,0,NA,NA,2546,2506,3942,3657,0
"SEL1L","Q9UBV2",12646.5,8,147.596216593607,-0.38418631203757,0.00691857382592196,7,0,NA,NA,3514,2539,3505,3088.5,0
"MPP1","Q00013",12643,3,103.93947329532,-0.775026403625738,0.00263777596396361,11,0,NA,NA,3017,3699,2171,3756,0
"MCM3AP","O60318",12639.5,1,68.4144956374683,-0.524753346057026,0.00569961450919406,14,0,NA,NA,2300,3082,3320,3937.5,0
"USP16","Q9Y5T5",12637.5,2,121.972588863439,-0.586420261494942,0.00444175684979414,7,0,NA,NA,3261,3265,3023,3088.5,0
"COQ5","Q5HYK3",12628,4,122.369190378048,-0.607544291769131,0.00531042834143728,6,0,NA,NA,3267,3340,3253,2768,0
"STK4","Q13043",12627.5,1,94.0411211320159,-0.602160783771922,0.00586268335151162,7,0,NA,NA,2869,3320,3350,3088.5,0
"RPS12","P25398",12623,0,81.936999692825,-0.494007660701972,0.00588477054393498,10,0,NA,NA,2634,2978,3354,3657,0
"RAB3B","P20337",12622,7,132.955476903089,0.605815577247484,0.00485326444534925,6,0,NA,NA,3376,3333,3145,2768,0
"RTCB","Q9Y3I0",12619,1,79.1784547617998,0.387309695043034,0.00965099436197882,11,0,NA,NA,2580,2551,3732,3756,0
"RAB4B","P61018",12618,0,68.8961456992308,0.499306305891788,0.00819966941504322,10,0,NA,NA,2314,3005,3642,3657,0
"GNAI3","P08754",12601.5,4,123.044916699114,0.943261590302629,0.00289409979883664,7,0,NA,NA,3274,3894,2345,3088.5,0
"CCM2","Q9BSQ5",12597.5,11,157.699387994323,0.694826615496793,0.0025507218836671,8,0,NA,NA,3599,3557,2113,3328.5,0
"RFC3","P40938",12584,3,112.987202032376,-0.603462191974839,0.00586136860738853,6,0,NA,NA,3143,3325,3348,2768,0
"FHL1","Q13642",12572.5,27,268.64839425343,-0.780057515640509,0.00209193419079384,7,0,NA,NA,4030,3708,1746,3088.5,0
"PCSK1N","Q9UHG2",12571,23,208.428653060136,-0.775235579422377,0.00271157059314954,6,0,NA,NA,3884,3700,2219,2768,0
"SCLY","Q96I15",12566.5,4,143.825679145021,-0.81562883898053,0.00429398641759637,5,0,NA,NA,3480,3760,2977,2349.5,0
"CNKSR2","Q8WXI2",12563.5,2,91.593698563645,-0.451697068810861,0.00756279410230655,8,0,NA,NA,2824,2820,3591,3328.5,0
"EPG5","Q9HCE0",12562.5,2,107.99858838214,0.646484668146663,0.00422555946047493,7,0,NA,NA,3074,3446,2954,3088.5,0
"AK2","P54819",12557.5,6,133.550594157804,-0.817940394311642,0.00286980956764077,7,0,NA,NA,3379,3766,2324,3088.5,0
"GRIA2","P42262",12555.5,2,113.643196980541,-0.368462279349298,0.00644110507713456,9,0,NA,NA,3152,2454,3441,3508.5,0
"CDH2","P19022",12542.5,12,166.775630124152,-0.473456994150361,0.00404161341335105,7,0,NA,NA,3659,2911,2884,3088.5,0
"UAP1L1","Q3KQV9",12539.5,0,79.8010927640774,0.469147005539738,0.00712342221576333,9,0,NA,NA,2596,2897,3538,3508.5,0
"MPG","P29372",12518.5,5,127.658874309523,-0.711974360435584,0.0027942569827833,8,0,NA,NA,3324,3593,2273,3328.5,0
"SF1","Q15637",12516,0,62.9070331374639,-0.540506453840607,0.00723601529342771,10,0,NA,NA,2174,3135,3550,3657,0
"TAB1","Q15750",12514.5,14,172.470987411641,-0.5278506585021,0.00344332765219033,7,0,NA,NA,3698,3093,2635,3088.5,0
"PSMB3","P49720",12509.5,5,118.933907264501,0.64700972564643,0.00668066495405985,5,0,NA,NA,3231,3447,3482,2349.5,0
"H1-10","Q92522",12503.5,3,109.726023241075,0.735386508700603,0.0062664610784094,5,0,NA,NA,3103,3640,3411,2349.5,0
"CYB5R1","Q9UHQ9",12501.5,1,92.9742341852186,0.339560840909392,0.0120831527843787,9,0,NA,NA,2848,2306,3839,3508.5,0
"STX2","P32856",12488,6,126.134821725575,-0.602944697663289,0.00464407023798356,6,0,NA,NA,3310,3323,3087,2768,0
"MARCKS","P29966",12482.5,4,100.534477745598,-0.283712170720663,0.00775186902443563,14,0,NA,NA,2966,1974,3605,3937.5,0
"RPS2","P15880",12480,6,134.536375224525,0.660201389111302,0.0039361391377219,6,0,NA,NA,3394,3476,2842,2768,0
"RPL18A","Q02543",12479,0,83.9823172066824,0.54661511271088,0.00433938908446743,10,0,NA,NA,2678,3150,2994,3657,0
"CNP","P09543",12463.5,2,119.245916656646,0.20303797893235,0.012240799452375,13,0,NA,NA,3236,1490,3849,3888.5,0
"GTF2F2","P13984",12461.5,3,136.488591796762,-0.577182336095316,0.00361109930323553,7,0,NA,NA,3418,3243,2712,3088.5,0
"FCGRT","P55899",12460,6,125.731657115525,-0.55006725211984,0.00515975090734402,6,0,NA,NA,3307,3165,3220,2768,0
"COA7","Q96BR5",12459.5,11,165.644768132716,-0.575119129770911,0.00517977712336621,5,0,NA,NA,3648,3237,3225,2349.5,0
"SCYL1","Q96KG9",12455.5,6,136.665209622247,-0.83112552366271,0.00262689175434561,7,0,NA,NA,3421,3783,2163,3088.5,0
"PCDH1","Q08174",12454.5,5,134.30319270021,0.500444420227739,0.00424816977890402,7,0,NA,NA,3393,3007,2966,3088.5,0
"EXOC3","O60645",12450,16,202.222735914412,0.820640576562709,0.00245338519039511,6,0,NA,NA,3857,3771,2054,2768,0
"MOV10","Q9HCE1",12438.5,6,106.417019724666,0.632498236958437,0.00348441475710098,8,0,NA,NA,3047,3413,2650,3328.5,0
"ITGB4","P16144",12437.5,1,108.870838407574,-0.331442151208217,0.0048771799189746,14,0,NA,NA,3087,2262,3151,3937.5,0
"CLTB","P09497",12436.5,0,70.3663729061881,-0.539180641133157,0.00796976344395693,8,0,NA,NA,2357,3129,3622,3328.5,0
"PNO1","Q9NRX1",12436.5,11,159.659444126602,-0.708152659814991,0.00638505838428264,4,0,NA,NA,3613,3588,3432,1803.5,0
"CHMP2A","O43633",12432.5,0,80.7812773429133,-0.652020897415732,0.00446200441233402,8,0,NA,NA,2614,3457,3033,3328.5,0
"NIPSNAP3A","Q9UFN0",12431,9,147.694919327263,-0.831592566428192,0.00292702524573768,6,0,NA,NA,3516,3784,2363,2768,0
"CPSF1","Q10570",12428.5,3,114.53863295756,0.722940571718303,0.00555529231249781,5,0,NA,NA,3166,3612,3301,2349.5,0
"MAN2B2","Q9Y2E5",12417,6,118.693740060744,-0.505101511339137,0.00617306538136698,6,0,NA,NA,3229,3020,3400,2768,0
"AFM","P43652",12408.5,5,152.176063215227,-0.507992817333461,0.00285711173347841,9,0,NA,NA,3557,3028,2315,3508.5,0
"ATP1A3","P13637",12405,6,135.214784294233,-0.251413287544522,0.00615233160552046,12,0,NA,NA,3403,1779,3396,3827,0
"MFSD6","Q6ZSS7",12398.5,3,105.127024525377,0.651862083876725,0.00329403265148789,8,0,NA,NA,3033,3455,2582,3328.5,0
"TJP1","Q07157",12395.5,5,115.818888539522,-0.42746656918688,0.00605864474552409,7,0,NA,NA,3186,2740,3381,3088.5,0
"A2M","P01023",12393.5,3,123.237648274237,0.631080183911428,0.00339011709801184,7,0,NA,NA,3276,3408,2621,3088.5,0
"HOMER1","Q86YM7",12393.5,3,93.9223244134733,-0.46177772372734,0.00741744096693742,7,0,NA,NA,2866,2869,3570,3088.5,0
"SCYL2","Q6P3W7",12384.5,14,181.015264135759,-0.765184315177583,0.00334174383290173,5,0,NA,NA,3756,3677,2602,2349.5,0
"LIMA1","Q9UHB6",12373.5,4,125.232267809945,0.585537492020605,0.00364208486417106,7,0,NA,NA,3295,3262,2728,3088.5,0
"PELO","Q9BRX2",12370.5,13,181.963001805104,0.972656771532853,0.00404691274941466,4,0,NA,NA,3764,3916,2887,1803.5,0
"ITPRIP","Q8IWB1",12368.5,7,147.308298097635,0.566508623308079,0.00552947439103046,5,0,NA,NA,3509,3215,3295,2349.5,0
"CYB5A","P00167",12361,4,126.50511285994,-0.990504744818021,0.00181624804088507,10,0,NA,NA,3315,3932,1457,3657,0
"PLXNA4","Q9HCM2",12353.5,2,88.4137101657196,-0.563568449601961,0.0054955486686608,7,0,NA,NA,2768,3207,3290,3088.5,0
"MCAM","P43121",12348.5,8,150.459044245812,0.484672879640486,0.00376570368657218,7,0,NA,NA,3536,2947,2777,3088.5,0
"CRAT","P43155",12345.5,19,207.039310635891,-0.568634855947552,0.00409248437716395,5,0,NA,NA,3874,3221,2901,2349.5,0
"ACAT1","P24752",12343,2,103.096970339316,-0.249823327805868,0.011519032017874,11,0,NA,NA,3006,1770,3811,3756,0
"LARS1","Q9P2J5",12337.5,6,134.798053194429,0.442090351470916,0.00454641748611085,7,0,NA,NA,3398,2789,3062,3088.5,0
"RPL27","P61353",12337,3,111.61041915826,0.570725588738079,0.00513808102164589,6,0,NA,NA,3130,3226,3213,2768,0
"SCFD2","Q8WU76",12337,0,70.4864293783148,0.604859513012982,0.013233207258845,6,0,NA,NA,2364,3329,3876,2768,0
"CNDP2","Q96KP4",12328,2,109.176993774847,0.364089339088893,0.00448943342248605,11,0,NA,NA,3095,2432,3045,3756,0
"GPD1L","Q8N335",12327.5,7,120.914297236827,0.556605242016083,0.00713567250997457,5,0,NA,NA,3250,3188,3540,2349.5,0
"EXOSC6","Q5RKV6",12320.5,0,72.6226159029198,0.475192504931524,0.0066124591865623,9,0,NA,NA,2416,2923,3473,3508.5,0
"SF3A3","Q12874",12313,7,151.140857585107,0.674557995522753,0.00313795780890724,6,0,NA,NA,3546,3509,2490,2768,0
"TSPAN8","P19075",12309.5,2,81.2333833209979,-0.514078104968387,0.00724562083083578,7,0,NA,NA,2623,3047,3551,3088.5,0
"ACOT9","Q9Y305",12307,22,207.71922167554,0.637248597288976,0.00274258380566632,6,0,NA,NA,3878,3422,2239,2768,0
"ERGIC3","Q9Y282",12301.5,2,102.010961738541,-0.354680069103617,0.00615980884722837,9,0,NA,NA,2995,2400,3398,3508.5,0
"RPL31","P62899",12295.5,3,90.4361767089118,0.475198015096433,0.0066556803061087,7,0,NA,NA,2803,2924,3480,3088.5,0
"C4BPB","P20851",12280,16,178.228857683129,0.523389607969392,0.00216156904207248,10,0,NA,NA,3739,3080,1804,3657,0
"TFAM","Q00059",12275.5,4,92.967172314441,0.375284360005323,0.00437375927208273,14,0,NA,NA,2847,2487,3004,3937.5,0
"PADI2","Q9Y2J8",12271.5,3,125.47633265714,-0.412435134461662,0.00428602099631374,8,0,NA,NA,3299,2671,2973,3328.5,0
"VPS50","Q96JG6",12270.5,11,173.129227479432,0.6802490522228,0.00358287367234736,5,0,NA,NA,3701,3524,2696,2349.5,0
"BCAR1","P56945",12263.5,10,157.59478013103,0.672215413113415,0.00249530873234826,7,0,NA,NA,3598,3502,2075,3088.5,0
"NUDT2","P50583",12258,12,161.818088087214,0.610396061682653,0.00318390871227256,6,0,NA,NA,3624,3353,2513,2768,0
"FTH1","P02794",12257,3,102.604567881622,-0.244592830443252,0.0126285638263103,10,0,NA,NA,3000,1740,3860,3657,0
"CAMK1D","Q8IU85",12256,5,132.770991225402,1.03704734700938,0.00260715121136174,6,0,NA,NA,3373,3963,2152,2768,0
